customer_city,unique_customers,total_orders,total_revenue,latitude,longitude,avg_order_value,avg_customer_value
osorio,22,22,4083.4900000000002,-29.89559160193635,-50.25566064711838,185.61318181818183,185.61318181818183
osvaldo cruz,8,8,1396.83,-21.795711019289442,-50.879277765103,174.60375,174.60375
otacilio costa,2,2,1091.0700000000002,-27.498995619501198,-50.11624713130414,545.5350000000001,545.5350000000001
ourem,1,1,66.05,-1.5484759472986485,-47.11441508631301,66.05,66.05
ouricuri,5,5,1362.01,-7.8875901326281594,-40.08427106445938,272.402,272.402
ourilandia do norte,1,1,912.69,-6.783329340091706,-51.08162715259289,912.69,912.69
ourinhos,37,37,8321.92,-22.980054238419303,-49.87593760541825,224.91675675675677,224.91675675675677
ouro,1,1,620.5,-27.333700204666858,-51.605259013403035,620.5,620.5
ouro branco,23,23,3250.57,-12.128856526561746,-39.33583029737679,141.32913043478263,141.32913043478263
ouro fino,6,6,1681.65,-22.278485305030316,-46.37130155156736,280.27500000000003,280.27500000000003
ouro preto,28,28,5883.31,-20.391011466737957,-43.507047162023525,210.1182142857143,210.1182142857143
ouro preto do oeste,2,2,265.44,-10.715751177252601,-62.25613931045199,132.72,132.72
ouro verde,1,1,114.78,-24.09140331452717,-52.0053529923041,114.78,114.78
ouro verde de minas,1,1,78.2,-18.06957244803235,-41.27328437311341,78.2,78.2
ouroeste,5,5,684.26,-20.00168960671946,-50.375282349761356,136.852,136.852
ouvidor,1,1,1203.21,-18.232893885782634,-47.83426376593868,1203.21,1203.21
pacaembu,4,4,359.03,-21.56305953664043,-51.26333287520684,89.7575,89.7575
pacaja,1,1,1245.09,-3.815264666681339,-50.61876737410132,1245.09,1245.09
pacajus,5,5,1007.85,-4.175669333979667,-38.46376761942315,201.57,201.57
pacatuba,2,2,287.25,-4.6619273755547725,-38.388624632471284,143.625,143.625
paco do lumiar,1,1,31.85,-2.532493843274056,-44.16157841476527,31.85,31.85
pacoti,1,1,119.45,-4.225633003744864,-38.91830464970819,119.45,119.45
pacotuba,1,1,69.14,-20.762729094305136,-41.271606233951005,69.14,69.14
padre carvalho,1,1,4080.5800000000004,-16.347208540874067,-42.531075839373294,4080.5800000000004,4080.5800000000004
padre gonzales,1,1,69.54,-27.4340091145216,-53.96116798493659,69.54,69.54
paicandu,7,7,867.02,-23.479313313947323,-52.095415708390945,123.86,123.86
paineiras,1,1,81.98,-18.90455108362535,-45.53364907227385,81.98,81.98
pains,1,1,143.27,-20.37057964180463,-45.66311955597219,143.27,143.27
paiva,1,1,64.8,-21.290953944399842,-43.41847642583561,64.8,64.8
palestina,6,6,381.26,-15.030918002788392,-43.382264673459325,63.54333333333333,63.54333333333333
palhano,1,1,136.6,-4.7456620869071395,-37.96176139959635,136.6,136.6
palhoca,48,48,8230.9,-27.70001818048287,-48.65528037118835,171.47708333333333,171.47708333333333
palma,3,3,368.84,-21.37586629145424,-42.31567440074626,122.94666666666666,122.94666666666666
palma sola,3,3,411.84000000000003,-26.348449405272163,-53.277391764312746,137.28,137.28
palmares,4,4,488.4,-8.68031200519373,-35.58892050493797,122.1,122.1
palmares do sul,2,2,157.47,-30.270760902030478,-50.49760468288321,78.735,78.735
palmas,56,56,19516.6,-10.950993179291753,-48.476311644010316,348.51071428571424,348.51071428571424
palmeira,11,11,2376.84,-26.49865063181286,-50.076169733511435,216.07636363636365,216.07636363636365
palmeira d'oeste,3,3,322.57,-20.415904962736956,-50.7621543967218,107.52333333333333,107.52333333333333
palmeira das missoes,9,9,1102.07,-27.89852791719222,-53.31111050685997,122.45222222222222,122.45222222222222
palmeira dos indios,2,2,342.53999999999996,-9.41570046081605,-36.63041891543691,171.26999999999998,171.26999999999998
palmeiras,1,1,236.55,-12.51688809101802,-41.57768001723085,236.55,236.55
palmeiras de goias,1,1,133.69,-16.80658045924258,-49.92213743295041,133.69,133.69
palmeirinha,1,1,63.12,,,63.12,63.12
palmital,8,8,952.23,-23.83608366234855,-51.2142302119433,119.02875,119.02875
palmitinho,3,3,226.4,-27.353301619777028,-53.55804287681173,75.46666666666667,75.46666666666667
palmitos,2,2,405.67,-27.071407007773114,-53.162444901815576,202.835,202.835
palmopolis,1,1,113.2,-16.74456482624012,-40.41430611310587,113.2,113.2
palotina,3,3,261.33000000000004,-24.28579720485287,-53.83767755670336,87.11000000000001,87.11000000000001
panambi,9,9,2517.48,-28.293540609837006,-53.502237842130505,279.72,279.72
panelas,1,1,135.92,-8.6615459762934,-36.0620549847488,135.92,135.92
papagaios,3,3,392.59000000000003,-19.446963600345548,-44.747435062312555,130.86333333333334,130.86333333333334
papanduva,6,6,1045.98,-26.40493104975987,-50.1457709126807,174.33,174.33
papucaia,2,2,376.86,-22.602306948260036,-42.76142622840878,188.43,188.43
para de minas,17,17,5802.17,-19.867585391725544,-44.67562928843549,341.30411764705883,341.30411764705883
paracambi,13,13,3677.05,-22.61483382699214,-43.705683375748585,282.85,282.85
paracatu,37,37,9162.89,-17.407652492748408,-46.7324995313729,247.64567567567565,247.64567567567565
paracuru,1,1,61.28,-3.4207176307291225,-39.0353693374114,61.28,61.28
paragominas,7,7,1079.45,-2.995670762849445,-47.3559970486652,154.20714285714286,154.20714285714286
paraguacu,10,10,1033.6100000000001,-21.55014754152817,-45.73500868719834,103.36100000000002,103.36100000000002
paraguacu paulista,11,11,1332.25,-22.42125482604227,-50.58073078033746,121.11363636363636,121.11363636363636
parai,2,2,207.37,-28.596703774432147,-51.786946085315805,103.685,103.685
paraiba do sul,10,10,3053.35,-22.16428987434635,-43.29222008230457,305.335,305.335
paraibano,1,1,92.45,-6.431676477848956,-43.987968021822276,92.45,92.45
paraibuna,7,7,1462.03,-23.39314863042592,-45.660762194770186,208.86142857142858,208.86142857142858
paraipaba,3,3,330.48,-3.436832300222164,-39.149632430369145,110.16000000000001,110.16000000000001
paraiso,2,2,455.78,-23.820944516710938,-51.225110187806635,227.89,227.89
paraiso das aguas,1,1,53.34,,,53.34,53.34
paraiso do sul,1,1,47.29,-29.723802873745612,-53.17918716660632,47.29,47.29
paraiso do tocantins,4,4,1513.66,-10.174506533679002,-48.888445237183845,378.415,378.415
paraisopolis,7,7,1642.56,-22.551533713566133,-45.77857277716529,234.65142857142857,234.65142857142857
paramirim,2,2,525.4,-13.45331780953808,-42.23950486413497,262.7,262.7
parana,2,2,195.25,-9.551028830465569,-43.093851776403746,97.625,97.625
paranacity,1,1,136.19,-22.931366060831497,-52.154130190253895,136.19,136.19
paranagua,33,33,14497.67,-25.541948341991105,-48.53969555836748,439.3233333333333,439.3233333333333
paranaiba,6,6,615.0799999999999,-19.67394902539021,-51.19287959241918,102.51333333333332,102.51333333333332
paranaiguara,1,1,62.98,-18.903257418828375,-50.649640624584805,62.98,62.98
paranaita,1,1,35.71,-9.696548460783545,-56.60884628098378,35.71,35.71
paranapanema,7,7,898.52,-23.38877804716619,-48.73436604485556,128.35999999999999,128.35999999999999
paranatinga,1,1,87.08,-14.379562568914999,-54.05867213555142,87.08,87.08
paranavai,27,27,4800.41,-23.083005440709936,-52.457992167761816,177.79296296296295,177.79296296296295
paraopeba,6,6,734.3,-19.27857905090132,-44.40088546208934,122.38333333333333,122.38333333333333
parapua,6,6,998.78,-21.78166536507636,-50.79155691581234,166.46333333333334,166.46333333333334
paraty,14,14,3992.28,,,285.16285714285715,285.16285714285715
parauapebas,10,10,2614.58,-9.297825219050813,-49.154932023622436,261.45799999999997,261.45799999999997
parauna,4,4,610.16,-16.966459120735912,-50.461019041009045,152.54,152.54
pardinho,1,1,710.12,-23.08998348577017,-48.384063172673436,710.12,710.12
parelhas,2,2,594.5600000000001,-6.689736437594984,-36.66057082946716,297.28000000000003,297.28000000000003
paripiranga,2,2,156.65,-10.68050249649417,-37.86599600865977,78.325,78.325
pariquera-acu,11,11,1355.56,-24.715275336616127,-47.88138462884032,123.23272727272727,123.23272727272727
parisi,1,1,46.34,-20.305991533548113,-50.011150681476224,46.34,46.34
parnaiba,9,9,2688.93,-2.9146814916934285,-41.764052948142535,298.77,298.77
parnamirim,40,40,9690.37,-6.013639236408489,-35.43522714345743,242.25925,242.25925
parnarama,1,1,217.82,-5.681526563363478,-43.09391386530676,217.82,217.82
parobe,4,4,577.91,-29.631686469472015,-50.834573957474056,144.4775,144.4775
passa quatro,6,6,844.48,-22.387188678365757,-44.96728626925755,140.74666666666667,140.74666666666667
passa tempo,1,1,146.46,-20.652362406747603,-44.49185581676562,146.46,146.46
passa tres,1,1,64.37,-22.69580382907742,-44.00290735476933,64.37,64.37
passira,1,1,923.44,-7.98068080703048,-35.581976980508955,923.44,923.44
passo de camaragibe,1,1,220.56,-9.250591921209962,-35.48615736906864,220.56,220.56
passo de torres,5,5,470.25,-29.315305255958787,-49.720961505227535,94.05,94.05
passo fundo,56,56,11797.82,-28.25991589407365,-52.41854672459782,210.67535714285714,210.67535714285714
passos,21,21,3538.71,-20.721758775266544,-46.61268278387616,168.51,168.51
passos maia,1,1,131.16,-26.780719237820662,-52.058828204381285,131.16,131.16
pastos bons,2,2,210.22,-6.599689696480659,-44.08440457193341,105.11,105.11
patis,1,1,65.0,-16.472669722318138,-44.07438162034184,65.0,65.0
pato bragado,2,2,124.83,-24.625809140863744,-54.22673085775215,62.415,62.415
pato branco,34,34,14013.59,-26.236035529918805,-52.678139037336685,412.1644117647059,412.1644117647059
patos,7,7,3093.89,-7.031927595990076,-37.28211008482646,441.9842857142857,441.9842857142857
patos de minas,50,50,11061.15,-18.58917347892798,-46.51025695206712,221.22299999999998,221.22299999999998
patrocinio,23,23,8711.63,-18.945181839342407,-46.989251784067335,378.7665217391304,378.7665217391304
patrocinio do muriae,2,2,134.38,-21.151981730077477,-42.210901163695674,67.19,67.19
patrocinio paulista,1,1,90.17,-20.644424619529307,-47.28110045998544,90.17,90.17
patu,2,2,252.22,-6.10372927485607,-37.639415885109074,126.11,126.11
paty do alferes,8,8,4057.32,-22.420957055962976,-43.421068368395325,507.165,507.165
pau d'arco,1,1,150.98,-7.687796393950302,-49.70549315658306,150.98,150.98
pau dos ferros,7,7,2945.3500000000004,-6.11306189477227,-38.20667004551809,420.7642857142858,420.7642857142858
paudalho,1,1,318.55,-7.8943420623158795,-35.178641709843,318.55,318.55
paula candido,1,1,168.19,-20.873017430242566,-42.98126645882965,168.19,168.19
paula freitas,1,1,1106.92,-26.205468507303863,-50.93207217140116,1106.92,1106.92
pauliceia,2,2,2070.7,-21.311172478188915,-51.83490237435767,1035.35,1035.35
paulinia,75,75,14617.42,-22.762848548796455,-47.15807532776934,194.89893333333333,194.89893333333333
paulino neves,1,1,614.63,-2.7469312348327235,-42.54776782995191,614.63,614.63
paulista,23,23,5114.070000000001,-8.270171574250254,-35.17509343271877,222.3508695652174,222.3508695652174
paulistana,2,2,358.52,-8.135320340886297,-41.14407279754487,179.26,179.26
paulistania,1,1,116.94,-22.57807210421951,-49.40335898887546,116.94,116.94
paulo afonso,21,21,5740.73,-9.406116816842827,-38.22128775234204,273.36809523809524,273.36809523809524
paulo frontin,4,4,565.4,-26.047812754242287,-50.81148910425042,141.35,141.35
peabiru,3,3,670.9300000000001,-23.91624467444983,-52.34483820131129,223.64333333333335,223.64333333333335
pecanha,1,1,103.27,-18.545586065437625,-42.56117021133504,103.27,103.27
pederneiras,12,12,1841.23,-22.348013116995098,-48.784495697020546,153.43583333333333,153.43583333333333
pedra,1,1,76.78999999999999,-8.51517030806794,-36.93883612607134,76.78999999999999,76.78999999999999
pedra azul,4,4,396.25,-15.994741731063716,-41.27255704695075,99.0625,99.0625
pedra bela,1,1,199.6,-22.795078505153498,-46.4459800210432,199.6,199.6
pedra branca,1,1,95.84,-6.442754948742021,-38.89250266447691,95.84,95.84
pedra do indaia,1,1,96.08,-20.260530272029385,-45.20927693273886,96.08,96.08
pedra preta,3,3,938.31,-16.635911309973924,-54.45664136017813,312.77,312.77
pedralva,2,2,1877.92,-22.24588527451921,-45.4658149248674,938.96,938.96
pedranopolis,1,1,74.41,-20.249109437731097,-50.11125021710777,74.41,74.41
pedras de fogo,2,2,204.63,-7.40198929384412,-35.11521553577262,102.315,102.315
pedregulho,1,1,1954.72,-20.248446312480418,-47.476741704155444,1954.72,1954.72
pedreira,23,23,2489.98,-22.74032548616481,-46.89675369133933,108.26,108.26
pedreiras,1,1,862.05,-4.572865408732536,-44.59883125646943,862.05,862.05
pedrinhas paulista,3,3,430.48,-22.815272553334733,-50.79127156718951,143.49333333333334,143.49333333333334
pedrinopolis,1,1,339.31,-19.22838556931582,-47.46448927176541,339.31,339.31
pedro afonso,2,2,306.01,-9.008680982153361,-48.145337615418356,153.005,153.005
pedro canario,1,1,47.45,,,47.45,47.45
pedro de toledo,4,4,451.43,-24.279033957085804,-47.235761825825534,112.8575,112.8575
pedro ii,1,1,127.77,-4.429295476576521,-41.45392129985152,127.77,127.77
pedro leopoldo,23,23,3843.7799999999997,-19.613117562252093,-44.03989226354459,167.1208695652174,167.1208695652174
pedro osorio,2,2,692.98,-31.86679866455726,-52.82170088352622,346.49,346.49
pedro velho,1,1,99.11,-6.43572967465714,-35.21941217608294,99.11,99.11
peixoto de azevedo,2,2,196.36,-10.24891506350181,-54.9093311180316,98.18,98.18
pejucara,1,1,172.88,-28.41944855924533,-53.654098747811844,172.88,172.88
pelotas,104,104,19561.31,-31.74160004484057,-52.32660021304771,188.08951923076924,188.08951923076924
penaforte,1,1,181.4,-7.8295250168819885,-39.075499485055396,181.4,181.4
penapolis,20,20,5045.15,-21.41810070698794,-50.07788662874566,252.2575,252.2575
penedo,5,5,964.73,-16.36045024904806,-40.550133735168245,192.946,192.946
penha,8,8,1235.4,-26.79083266065954,-48.63124274488887,154.425,154.425
perdigao,3,3,249.64,-19.998514199359462,-45.0497232685903,83.21333333333332,83.21333333333332
perdizes,6,6,1032.23,-19.360654988886733,-47.28562643685491,172.03833333333333,172.03833333333333
perdoes,3,3,319.71000000000004,-21.096165638552552,-45.088235991529494,106.57000000000001,106.57000000000001
pereira barreto,6,6,2554.52,-20.642057869063198,-51.10701067892361,425.75333333333333,425.75333333333333
pereiras,1,1,69.69,-23.07451956740896,-47.975358605522175,69.69,69.69
pereiro,1,1,157.74,-6.0464780492466845,-38.46068961238022,157.74,157.74
periquito,1,1,108.59,-19.23230752917607,-42.25634747075057,108.59,108.59
perola,2,2,313.31,-23.803095878753485,-53.68155087435691,156.655,156.655
perola d'oeste,1,1,537.16,,,537.16,537.16
perola independente,1,1,104.46,,,104.46,104.46
perpetuo socorro,2,2,182.3,-19.312148417523655,-42.37318971562277,91.15,91.15
peruibe,20,20,8859.03,-24.30309880267998,-46.98704897913631,442.9515,442.9515
pesqueira,4,4,495.44,-8.36168493950807,-36.69857349963936,123.86,123.86
petrolandia,8,8,2051.75,-8.977994568290818,-38.22122765434695,256.46875,256.46875
petrolina,27,27,5792.13,-9.376603089935385,-40.51241145010704,214.52333333333334,214.52333333333334
petropolis,136,136,35029.25,-22.471691440979015,-43.16729265370057,257.5680147058824,257.5680147058824
piacabucu,2,2,320.4,-10.40198438356759,-36.419966170263685,160.2,160.2
piacatu,1,1,74.13,-21.592648210982134,-50.59921179543152,74.13,74.13
piao,1,1,72.14,-22.402149492107974,-43.19183375236307,72.14,72.14
picos,12,12,6146.79,-7.081263743774642,-41.44705397088995,512.2325,512.2325
picui,2,2,221.70999999999998,,,110.85499999999999,110.85499999999999
piedade,8,8,1139.65,-23.715944600804164,-47.4142318899136,142.45625,142.45625
piedade de caratinga,2,2,192.88,-19.760164772344595,-42.07556527702556,96.44,96.44
piedade dos gerais,1,1,40.1,-20.468001544950663,-44.28055250037781,40.1,40.1
pien,2,2,190.25,-26.097239791026904,-49.42823343997141,95.125,95.125
pilao arcado,3,3,327.9,-9.996898033622134,-42.48536810560051,109.3,109.3
pilar,3,3,196.57,-12.012089473042062,-38.878488670163996,65.52333333333333,65.52333333333333
pilar do sul,5,5,720.28,-23.81197455444591,-47.72290759681854,144.05599999999998,144.05599999999998
pimenta,2,2,271.26,-20.481597211404083,-45.80293182841383,135.63,135.63
pimenta bueno,4,4,1150.19,-11.687572920711828,-61.17124596903098,287.5475,287.5475
pimenteiras,2,2,193.21,-6.235368577666913,-41.420549314374846,96.605,96.605
pindai,1,1,134.85,-14.488150497918747,-42.68510770141822,134.85,134.85
pindamonhangaba,59,59,9851.13,-22.92876618018041,-45.43510315811162,166.96830508474574,166.96830508474574
pindare mirim,1,1,363.29,-3.619697420144632,-45.349365699330235,363.29,363.29
pindoba,2,2,542.52,-9.475011165772862,-36.288993222832076,271.26,271.26
pindobacu,3,3,243.72,-10.740203324663495,-40.37833401958889,81.24,81.24
pindorama,2,2,405.52,-21.184170397432016,-48.9079733309035,202.76,202.76
pindorama do tocantins,2,2,174.18,-11.143886531031116,-47.57513582310215,87.09,87.09
pingo-d'agua,1,1,413.02,-19.7269865253272,-42.412160219061974,413.02,413.02
pinhais,39,39,6948.66,-25.427802769997427,-49.17442318025887,178.17076923076922,178.17076923076922
pinhal da serra,1,1,35.0,-30.233660772021317,-50.23357365986018,35.0,35.0
pinhalao,3,3,328.62,-23.78967571984096,-50.05869520326818,109.54,109.54
pinhalzinho,8,8,1170.38,-24.814337933983477,-49.788049666433004,146.2975,146.2975
pinhao,5,5,791.89,-20.652086664061596,-47.01456709479512,158.378,158.378
pinheiral,5,5,982.4,-22.51199207678125,-44.00681729463327,196.48,196.48
pinheiro,1,1,139.95,-2.523977179331303,-45.08620291497239,139.95,139.95
pinheiro machado,2,2,156.11999999999998,-31.578575056364723,-53.38246136866199,78.05999999999999,78.05999999999999
pinheiros,6,6,611.77,-18.410899011847384,-40.219401752231356,101.96166666666666,101.96166666666666
pintadas,1,1,229.74,-11.812466362034584,-39.90706127081498,229.74,229.74
pinto bandeira,1,1,65.0,-29.106822499999964,-51.4598955833333,65.0,65.0
pio ix,1,1,184.84,-6.834909907295532,-40.613488499166415,184.84,184.84
piquerobi,1,1,112.45,-21.876429667589164,-51.72439698579344,112.45,112.45
